id,url,title,companyName,datePosted,location,salary,workFromHome,Arbetszeit,Softskils,Hardskils,Arbeitsbedingungen,branche,verantwortlichkeiten,sprache,Greed,home_work,textSnippet
12922051,https://www.stepstone.de/jobs--HR-Generalist-w-m-d-Office-Frankfurt-Marketplace-Hub--12922051-inline.html?rltr=1769_19_25_seorl_m_0_0_0_0_1_0,HR Generalist (w/m/d)*,Bloomwell Group GmbH,2025-09-22,Office Frankfurt,,2,['Vollzeit'],[],[],[],[],[],[],[],['Home Work'],"Bloomwell Group GmbH * Office Frankfurt * Feste Anstellung * Homeoffice möglich, Vollzeit - Schnelle Bewerbung - Deine Vision - Wir sind Bloomwell – das spannendste Health-Tech Scale-up im Bereich medizinisches Cannabis. Unser Ziel: den Zugang zur Therapie für Patient*innen zu vereinfachen. Wir bringen medizinisches Cannabis in den Alltag – digital, einfach und patientenzentriert. Und wir wachsen schnell. Dafür brauchen wir dich als HR Generalist (w/m/d), der/die unsere HR-Prozesse und -Strategien weiterentwickelt, neue Talente für Bloomwell gewinnt und unsere Mitarbeiter:innen in allen personalrelevanten Themen betreut. Dabei arbeitest du eng mit dem Management zusammen, treibst strategische HR-Initiativen voran und sorgst dafür, dass Bloomwell als attraktiver Arbeitgeber weiter wächst. Deine Aufgaben - HR Operations & Payroll"
12663638,https://www.stepstone.de/jobs--HR-Generalist-Recruiting-m-w-d-Hamburg-Deutschland-Marketplace-Hub--12663638-inline.html?rltr=1770_20_25_seorl_m_0_0_0_0_1_0,HR Generalist Recruiting (m/w/d),hansetherm GmbH,2025-09-22,"Hamburg, Deutschland",,0,['Vollzeit'],[],[],[],['Energieversorgung'],[],['Deutsch'],[],['Ofice Work'],"hansetherm GmbH * Hamburg, Deutschland * Feste Anstellung * Vollzeit - Schnelle Bewerbung - Wer wir sind - hansethermist ein Hamburger Unternehmen im Bereich erneuerbarer Energien und revolutioniert den Wärmepumpen-Markt. Auf unserer Mission, einfach und unabhängig zu heizen, entwickeln wir zuverlässige Lösungen und gestalten aktiv die Energiewende mit. Mit unseren eigenen Wärmepumpen und unserem motivierten Team sind wir ein Full-Service-Provider, der den Umstieg zur Wärmepumpe ganzheitlich abbildet . Wenn du eine nachhaltige Energieversorgung unterstützen, deine organisatorischen Fähigkeiten einbringen und wirklich etwas bewegen möchtest, dann bist du bei uns genau richtig - komm an Bord und gestalte die Energiewende mit uns! Über uns - hansetherm ist ein Hamburger Unternehmen im Bereich erneuerbarer Energien und revolutioniert den Wärmepumpen-Markt."
12714123,https://www.stepstone.de/jobs--Assistenz-der-Geschaeftsfuehrung-m-w-d-mit-Schwerpunkt-HR-Buchhaltung-Ingolstadt-Marketplace-Hub--12714123-inline.html?rltr=1771_21_25_seorl_m_0_0_0_0_1_0,Assistenz der Geschäftsführung (m/w/d) mit Schwerpunkt HR & Buchhaltung,Roos Fleetservice GmbH,2025-09-19,Ingolstadt,,0,['Vollzeit'],['Zusammenarbeit'],['Präsentationen '],[],[],"['Personalwesen', 'Beratung', 'Ansprechperson', 'Onboarding']",[],[],['Ofice Work'],"Roos Fleetservice GmbH * Ingolstadt * Feste Anstellung * Vollzeit - Schnelle Bewerbung - Assistenz der Geschäftsführung * Unterstützung im operativen Tagesgeschäft der Geschäftsleitung * Organisation von Terminen, Reisen und Meetings * Erstellung von Protokollen, Präsentationen und Entscheidungsvorlagen * Kommunikation mit internen und externen Partner:innen * Vertraulicher Umgang mit sensiblen Informationen - Personalwesen (HR) * Unterstützung im Bewerbungsprozess (Stellenanzeigen, Terminvereinbarungen, Kommunikation) * Onboarding neuer Mitarbeitender * Pflege von Personalakten und Vorbereitung von Verträgen & Bescheinigungen * Ansprechperson für bei organisatorischen HR-Fragen - Buchhaltung & Verwaltung * Vorbereitende Buchhaltung (Belegwesen, Rechnungskontrolle, Mahnwesen) * Zusammenarbeit mit der Steuerberatung"
12569163,https://www.stepstone.de/jobs--People-Culture-Administrator-m-w-d-Wernberg-Koeblitz-Marketplace-Hub--12569163-inline.html?rltr=1772_22_25_seorl_m_0_0_0_0_1_0,People & Culture Administrator (m/w/d),Urbanitas GmbH,2025-09-24,Wernberg-Köblitz,,2,"['Teilzeit', 'Nacht']",['Zeitmanagement'],[],[],[],"['Abwicklung', 'administrativen Aufgaben', 'Arbeitszeitmanagement', 'Arbeitsverträge', 'Arbeitszeit', 'Offboarding']",['Deutsch'],[],['Home Work'],"Urbanitas GmbH * Wernberg-Köblitz * Feste Anstellung * Homeoffice möglich, Teilzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Mit über 45 Jahren Erfahrung gehören wir zu den Convenience-Pionieren in Deutschland und stehen für frisch gekochte Menüs in höchster Qualität. Sie haben Freude an administrativen Aufgaben und bringen eine strukturierte Arbeitsweise mit? Welche Aufgaben auf Sie warten - Als People & Culture Administrator (m/w/d) übernehmen Sie eine zentrale Rolle in der operativen Abwicklung wichtiger Personalprozesse. Sie unterstützen uns in der vorbereitenden Lohnbuchhaltung, im Vertrags- und Arbeitszeitmanagement sowie im effizienten Datenmanagement und arbeiten in einem Dreier-Team im Bereich People & Culture an der Umsetzung unserer Vision & Mission!- Erstellung von Arbeitsverträgen und Nachträgen - Durchführung der On- und Offboardings für Mi"
13048734,https://www.stepstone.de/jobs--Lohn-und-Finanzbuchhaltung-m-w-d-Ravensburg-Marketplace-Hub--13048734-inline.html?rltr=1773_23_25_seorl_m_0_0_0_0_1_0,Lohn- und Finanzbuchhaltung (m/w/d),Schnetz Buchmann Michele PartG mbB Steuerberatungsges.,2025-09-23,Ravensburg,,2,"['Vollzeit', 'Teilzeit']",[],['datev'],[],[],"['Beratung', 'Gehaltsabrechnung', 'Sozialversicherungsprüfungen']",[],[],['Home Work'],"Schnetz Buchmann Michele PartG mbB Steuerberatungsges. * Ravensburg * Feste Anstellung * Homeoffice möglich, Teilzeit, Vollzeit - Sei einer der ersten Bewerber - Ihre Aufgaben * Selbständige Bearbeitung von Finanzbuchhaltungen sowie von Umsatzsteuervoranmeldungen * Verantwortung für die Erstellung von Lohn- und Gehaltsabrechnungen sowie für Meldungen an Sozialversicherungsträger * Ansprechpartner/-in für Mandant/-innen in Lohn- und Buchhaltungsfragen * Vorbereitung von Lohnsteuer- und Sozialversicherungsprüfungen * Teilnahme an Besprechungen mit Mandant/-innen und der Betriebsprüfung - Ihr Profil * Sie verfügen über Berufserfahrung in der Lohn- und Finanzbuchhaltung, vorzugsweise in einer Steuerberatungskanzlei * Idealerweise besitzen Sie fundierte DATEV-Kenntnisse * Auch Quereinsteiger sind herzlich willkommen und werden über speziell zugeschnittene Fort- und Weiterb"
13041687,https://www.stepstone.de/jobs--Lohnsachbearbeiter-m-w-d-Mosbach-Marketplace-Hub--13041687-inline.html?rltr=1775_1775_25_seorl_m_0_0_0_0_1_0,Lohnsachbearbeiter (m/w/d),OT-Mosbach GmbH Steuerberatungsges.,2025-09-22,Mosbach,,2,['Vollzeit'],[],[],[],[],['Beratung'],[],[],['Home Work'],"OT-Mosbach GmbH Steuerberatungsges. * Mosbach * Feste Anstellung * Homeoffice möglich, Vollzeit - Sei einer der ersten Bewerber - Wir sind die OT-Gruppe. Mit einem Team aus rund 150 Mitarbeitern, darunter Steuerberater, Rechtsanwälte und Wirtschaftsprüfer bündeln wir unter dem Dach der OT-Gruppe an mehreren Standorten im Rhein-Neckar-Raum unschlagbare Expertise. Wir betreuen unsere Mandanten mit ganzheitlichen und maßgeschneiderten Lösungen, die alle steuerlichen, rechtlichen und wirtschaftlichen Aspekte berücksichtigen. Ganz nach dem Motto: Es benötigt keine 1.000 Berater. Ein Guter reicht. Aktuell suchen wir an unserem Standort in Mosbach einen Lohnsachbearbeiter (m/w/d). Wenn du dich darin wiederfindest bei Freunden und Familie der erste Ansprechpartner für Gehaltsextras, Sachbezüge oder Reiskosten zu sein und bei den Begriffen 1%, 0,5% und 0,25% Regelung keine Fra"
12977898,https://www.stepstone.de/jobs--Senior-Personalplaner-m-w-d-in-der-Fleischwarenindustrie-Muenster-LIEBLER-INSTITUT-GMBH--12977898-inline.html?rltr=1351_1_25_seorl_m_0_0_0_0_1_0,(Senior) Personalplaner (m/w/d) in der Fleischwarenindustrie,LIEBLER INSTITUT GMBH,2025-09-20,Münster,,0,['Vollzeit'],[],[],[],[],[],[],['Senior'],['Ofice Work'],"LIEBLER INSTITUT GMBH * Münster * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Wir suchen Sie! Sie haben mehrjährige Berufserfahrung in einem produzierenden Unternehmen, idealerweise aus der Lebensmittelbranche, sowie Erfahrung in der Personal- und Produktionsplanung? Sie haben einen guten Blick für Produktionsprozesse und die entsprechende Personal-Bedarfsplanung, sind ein echter Teamplayer und suchen eine anspruchsvolle Organisationsaufgabe mit Entwicklungs-/Aufstiegsmöglichkeiten eines Großunternehmens? Dann sollten wir uns kennenlernen! Ihr zukünftiges Unternehmen gehört als Hersteller frischer und tiefgekühlter SB-Fleisch- und Fleisch-Convenience-Produkte mit Sitz in NRW zu einem der großen, international operierenden, genossenschaftlichen Lebensmittelkonzernen. Wir suchen Sie zum nächstmöglichen Zeitpunkt für den Raum Münste"
13053284,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-09-Gruenhainichen-Deutschland-Marketplace-Hub--13053284-inline.html?rltr=1352_2_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d),ZABAG Security Engineering GmbH,2025-09-24,"09 Grünhainichen, Deutschland",,0,"['Vollzeit', 'Teilzeit']",[],[],[],['Logistik'],['Gehaltsabrechnung'],['Deutsch'],[],['Ofice Work'],"ZABAG Security Engineering GmbH * 09 Grünhainichen, Deutschland * Feste Anstellung * Teilzeit, Vollzeit - Sei einer der ersten Bewerber - ZABAG – ein familiengeführtes Unternehmen - Wir sind seit 1990 ein führender Hersteller von Zugangs- und Sicherheitslösungen im Außenbereich . Als Globalplayer für Hochsicherheitslösungen und Spezialanfertigungen wird ZABAG von Kunden in mehr als 30 Ländern weltweit geschätzt. Dazu gehören unter anderem Projekte für Flughäfen, Botschaften, Logistikzentren, Sicherheitsbehörden, Industrieunternehmen und Energieparks. Über 120 qualifizierte Mitarbeiter am Firmensitz in Grünhainichen/Erzgebirge sorgen täglich für mehr Sicherheit. Werden auch Sie Teil unseres Teams! * Pflege von Stamm- und Bewegungsdaten aller MitarbeiterInnen * Vor- und Nachbereitung von Lohn- und Gehaltsabrechnungen * Erstellen von Bescheinigungen für Mitarbeiter und U"
13051665,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-Wildeshausen-Marketplace-Hub--13051665-inline.html?rltr=1354_4_25_seorl_m_0_0_0_0_0_0,Personalsachbearbeiter (m/w/d),Hüffermann Krandienst GmbH,2025-09-24,Wildeshausen,,0,['Vollzeit'],['Organisationstalent'],[],[],[],['Zeiterfassung'],[],[],['Ofice Work'],"Hüffermann Krandienst GmbH * Wildeshausen * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber – – – bei uns heißt es MACHEN.hättesolltekönnteDu bist engagiert und Dich reizt ein dynamisches Bewerbung * Du hast alle Personalthemen im Griff. Dein Organisationstalent hilft dir dabei Urlaubsanträge zufriedenstellend zu koordinieren und Arbeitsunfähigkeiten sowie Zeiterfassung effizient zu managen. * Administrative Tätigkeiten wie die Erstellung von Verträgen, Bescheinigungen oder auch die Anlage und Pflege von Stammdaten und Personalakten erledigst du zuverlässig. * Im On-boarding sorgst du dafür, dass sich neue Mitarbeiter von Anfang an wohlfühlen. * Wir werden immer digitaler: Du unterstützt uns dabei Prozessstandards und neue digitale Lösungen für deinen Bereich umzusetzen. * Du hast eine kaufmännische Ausbildung abgeschlossen oder eine gleichwertige Qualifik"
13051118,https://www.stepstone.de/jobs--Head-of-Procurement-Knitwear-gn-Coesfeld-Lette-bei-Muenster-Ernstings-family--13051118-inline.html?rltr=1355_5_25_seorl_m_1_0_0_0_0_0,Head of Procurement Knitwear (gn*),Ernsting’s family,2025-09-24,Coesfeld-Lette bei Münster,,2,['Vollzeit'],[],[],[],[],[],[],[],['Home Work'],"Ernsting's family * Coesfeld-Lette bei Münster * Feste Anstellung * Homeoffice möglich, Vollzeit - Anschreiben nicht erforderlich - Für unsere Unternehmenszentrale in Coesfeld-Lette (bei Münster) suchen wir einen Head of Procurement Knitwear (gn*) * Du stellst die Warenverfügbarkeit in der passenden Qualität und zur richtigen Zeit sicher – immer im Einklang mit unseren Unternehmenszielen * Du übernimmst das Lieferantenmanagement in Deinem Einkaufsbereich * Du führst Verhandlungen und platzierst Aufträge bei unseren gelisteten Lieferanten * Du bist regelmäßig in unseren Beschaffungsmärkten unterwegs und hältst den direkten Kontakt * Du bewertest und entwickelst bestehende Lieferanten und unterstützt beim Sourcing neuer Produktionsstätten * Du übernimmst die Leitung interner Projekte und bringst Dich aktiv in bereichsübergreifende Themen ein"
12254266,https://www.stepstone.de/jobs--Personalsachbearbeiter-m-w-d-84098-Hohenthann-Deutschland-Marketplace-Hub--12254266-inline.html?rltr=1357_7_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter (m/w/d),Ruhland König & Co. Elektro GmbH,2025-09-24,"84098 Hohenthann, Deutschland",,0,[],[],[],[],[],[],[],[],['Ofice Work'],Weiterbildung zum <strong>Personalkaufmann</strong> (m/w/d) oder vergleichbare Qualifikation wünschenswert
13025368,https://www.stepstone.de/jobs--HR-Global-Mobility-Expert-m-w-d-Stuttgart-Syntegon-Technology-GmbH--13025368-inline.html?rltr=1358_8_25_seorl_m_1_0_0_0_1_0,HR Global Mobility Expert (m/w/d),Syntegon Technology GmbH,2025-09-17,Stuttgart,,2,['Vollzeit'],[],[],[],"['Pharma', 'Biotechnologie']",[],[],['Expert'],['Home Work'],"Syntegon Technology GmbH * Stuttgart * Feste Anstellung * Homeoffice möglich, Vollzeit - Sei einer der ersten Bewerber - Anschreiben nicht erforderlich - Schnelle Bewerbung - Gemeinsam mit 6.900 Kolleg:innen weltweit sind wir der strategische Partner der Pharma-, Biotechnologie und Lebensmittelindustrie. Mit reibungsfreien Prozessen, innovativen Technologien und nachhaltigen Lösungen helfen wir unseren Kunden, ihre Ziele zu erreichen. Wir sorgen zum Beispiel dafür, dass Impfstoffe sicher abgefüllt werden und Tabletten ihren Wirkstoff optimal entfalten können. Auch Deine Lieblingsschokolade und Snacks werden mit unserer nachhaltig verpackt. Bewirb Dich jetzt und werde Teil unseres Teams! Im Business Excellence Center in Stuttgart-Bad Cannstatt treiben wir unsere Wachstumsstrategie konsequent voran. Das nachhaltig entwickelte Bürogebäude dient als Standort für unsere Ex"
12992144,https://www.stepstone.de/jobs--Teamleitung-m-w-d-Payroll-Langen-Hessen-VRG-GmbH--12992144-inline.html?rltr=1359_9_25_seorl_m_0_0_0_0_1_0,Teamleitung (m/w/d) Payroll,VRG GmbH,2025-09-24,Langen (Hessen),,2,[],[],[],[],[],[],[],['Teamleitung'],['Home Work'],"Wir bei der VRG geben jeden Tag alles, um <strong>Personaler</strong>:innen glücklich zu machen – und zwar mit richtig guter Software und persönlichen HR-Services."
13047198,https://www.stepstone.de/jobs--Personalsachbearbeiter-Berlin-Marketplace-Hub--13047198-inline.html?rltr=1373_23_25_seorl_m_0_0_0_0_1_0,Personalsachbearbeiter,Paulinen Service Gesellschaft mbH,2025-09-23,Berlin,,0,['Vollzeit'],[],[],[],[],"['Gehaltsabrechnung', 'Zeiterfassung']",[],[],['Ofice Work'],"Paulinen Service Gesellschaft mbH * Berlin * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Unser Unternehmen - Das Sana Paulinenkrankenhaus erfüllt den Versorgungsauftrag der Inneren Medizin mit Schwerpunkt der kardiochirurgischen Nachsorge. Mit viel Liebe und Engagement arbeitet unsere Paulinen Service Gesellschaft jeden Tag daran, die Bedürfnisse unserer Kunden zu erfüllen und die Erwartungen zu übertreffen. Durch unseren starken Teamzusammenhalt und unserer familiären Atmosphäre ist es uns ein leichtes dies auch umzusetzen. Zur Verstärkung unseres Teams sind wir auf der Suche nach dir. Deine Aufgaben * Verantwortung für die operative Personalarbeit für rund 100 Mitarbeiter (m/w/d) * Verantwortlich für die Pflege unseres Zeiterfassungsprogramms sowie die Datenauswertung * Sicherstellung einer reibungslosen und korrekten Gehaltsabrechnung sowie der Da"
13031827,https://www.stepstone.de/jobs--Senior-HR-Business-Partner-m-w-d-bundesweit-Bilthouse-GmbH--13031827-inline.html?rltr=1374_24_25_seorl_m_0_0_0_0_1_0,Senior HR Business Partner (m/w/d),Bilthouse GmbH,2025-09-19,bundesweit,,2,"['Vollzeit', 'Teilzeit']",[],[],[],"['Bau', 'Immobilien', 'privat']",['Beratung'],['Englisch'],['Senior'],['Home Work'],"Bilthouse GmbH * bundesweit * Befristeter Vertrag * Homeoffice möglich, Teilzeit, Vollzeit - Sei einer der ersten Bewerber - View job here - Bilthouse ist der Zusammenschluss dreier erfahrener unabhängiger Baufinanzierungsvermittler am Markt: Baufi24, Hüttig & Rompf und Creditweb. Die Unternehmensgruppe setzt auf persönliche, digital gestützte und vor allem transparente Finanzierungsberatung für Menschen, die eine Immobilie suchen. Um einen klaren Mehrwert für Endkunden zu schaffen, gehören auch die Firmen Kredit24 für Privatkredite und LoanLink24 für die englischsprachige Baufi-Beratung von Expats dazu. Das B2B-Fintech FinLink komplettiert das Angebot als CRM für die Immobilienfinanzierung. Aktuell beschäftigt das Unternehmen rund 700 Mitarbeitende mit einem vermittelten Baufinanzierungsvolumen von rund fünf Milliarden Euro pro Jahr. * Voll- oder Teilzeit * Hybrid * "
12331325,https://www.stepstone.de/jobs--Wir-suchen-Lohn-und-Gehaltsbuchhalter-Job-Vollzeit-Leipzig-Deutschland-Marketplace-Hub--12331325-inline.html?rltr=1776_1_25_seorl_m_0_0_0_0_1_0,Wir suchen Lohn- und Gehaltsbuchhalter Job Vollzeit,Möbel-Montage-Möbius Service GmbH,2025-09-22,"Leipzig, Deutschland",,0,"['Vollzeit', 'Schicht']",[],[],[],['Logistik'],[],['Deutsch'],[],['Ofice Work'],"Möbel-Montage-Möbius Service GmbH * Leipzig, Deutschland * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Die Firmengruppe Möbius blickt auf 30 Jahre Firmengeschichte zurück und ist gleichzeitig ein modernes, expandierendes Logistikunternehmen mit ca. 1000 Mitarbeitern an verschiedenen Standorten Deutschlands. Unser Portfolio umfasst die logistische Herausforderung im Bereich der Möbel- und Küchenlieferung, sowie dessen Montagen. Wir sind auf der Suche nach motivierten und erfahrenen Mitarbeitern, die unser Team in der Lohnbuchhaltung unterstützen. * Durchführung der Lohnanmeldung und -abmeldung von * Erstellung und Überprüfung der Lohnrechnungen * Ansprechpartner für arbeits- und sozialversicherungsrechtliche Fragen * Mitarbeit bei der Erstellung von Auswertungen und Statistiken"
12915325,https://www.stepstone.de/jobs--HR-Mitarbeiter-in-m-w-d-Personalmanagement-HR-Services-in-Oberhohenried-Hassfurt-Marketplace-Hub--12915325-inline.html?rltr=1777_2_25_seorl_m_0_0_0_0_1_0,HR-Mitarbeiter/in (m/w/d) – Personalmanagement & HR Services in Oberhohenried,Oberhohenrieder Landbrotbäckerei Ed. Wolf GmbH,2025-09-20,Haßfurt,,2,"['Vollzeit', 'Teilzeit']",[],[],[],[],[],[],[],['Home Work'],"Zum nächstmöglichen Zeitpunkt suchen wir einen motivierten, engagierten <strong>HR-Mitarbeiter</strong> (m/w/d) in Vollzeit (ggf. Teilzeit möglich), der Freude daran hat, das Personalmanagement und die HR-Services in unserem erfolgreichen Familienunternehmen voranzubringen. Begeistere uns:- Du hast eine abgeschlossene kaufmännische Ausbildung mit Weiterbildung im Personalbereich (z. B. <strong>Personalfachkaufmann</strong>/-frau) oder ein vergleichbares Studium."
12726418,https://www.stepstone.de/jobs--Lohnbuchhalter-m-w-d-37-Rosdorf-Deutschland-Marketplace-Hub--12726418-inline.html?rltr=1778_3_25_seorl_m_0_0_0_0_1_0,Lohnbuchhalter (m/w/d),"Becker und Partner, Steuerberatungsgesellschaft mbB",2025-09-23,"37 Rosdorf, Deutschland",,2,"['Vollzeit', 'Teilzeit']",[],[],[],[],['Beratung'],['Deutsch'],[],['Home Work'],"Becker und Partner, Steuerberatungsgesellschaft mbB * 37 Rosdorf, Deutschland * Feste Anstellung * Homeoffice möglich, Teilzeit, Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Kurzbeschreibung - Du suchst eine neue Herausforderung und möchtest diese gemeinsam mit deinem Team meistern? Dann bist du bei uns genau richtig! Wir bei Becker und Partner, wissen, dass jeder ein Unikat ist. Wir bieten dir die Gelegenheit, dich weiterzuentwickeln und dein Wissen zu erweitern. Bringe dein bisheriges Know-how ein und ergänze es hier bei uns. * Du übernimmst für Deine Mandanten klassische Aufgaben im Bereich Lohnbuchhaltung und bist in diesem Zusammenhang ihr erster Ansprechpartner. * Betreuung und Beratung unserer Mandanten in lohnsteuer- und sozialversicherungsrechtlichen Fragen * Unterstützung du bei der Vorbereitung und Begleitung von Lohnsteuer- und Sozialver"
12797049,https://www.stepstone.de/jobs--Senior-Consultant-Personaldienstleistung-ANUe-m-w-d-Eschborn-Marketplace-Hub--12797049-inline.html?rltr=1779_4_25_seorl_m_0_0_0_0_0_0,Senior Consultant Personaldienstleistung/ANÜ (m/w/d),entero AG,2025-09-22,Eschborn,,2,"['Vollzeit', 'Teilzeit']",[],[],[],['Bau'],"['Abwicklung', 'Beratung']",[],['Senior'],['Home Work'],"entero AG * Eschborn * Feste Anstellung * Homeoffice möglich, Teilzeit, Vollzeit - Sei einer der ersten Bewerber - Über die entero AG - Die entero AG ist eine seit mehr als 25 Jahren tätige, inhabergeführte Business- und IT-Beratung. Das Team aus über 60 Professionals begleitet Fertigungsunternehmen und B2B-Dienstleister in die digitale Zukunft und optimiert Prozesse im Sales, Service und Marketing sowie der Beschaffung und Auftragsabwicklung – vielfach basierend auf Branchen- und Fachlösungen rund um Salesforce. Darüber hinaus unterstützt entero durch moderne BI- und KI-Lösungen die Umsetzung von Unternehmensstrategien und die Steuerung der Prozesse bei überwiegend mittelständischen Kunden. Zum weiteren Ausbau unserer Aktivitäten in dem schnell wachsenden Markt suchen wir einen Senior Consultant Fokus Personaldienstleistung/ANÜ (m/w/d). Ihre Aufgaben"
12333752,https://www.stepstone.de/jobs--Lohnbuchhalterin-m-w-d-Lohn-und-Gehaltsbuchhalter-in-Dresden-Marketplace-Hub--12333752-inline.html?rltr=1780_5_25_seorl_m_0_0_0_0_1_0,Lohnbuchhalterin (m/w/d) (Lohn- und Gehaltsbuchhalter/in),ALLTAX Steuerberatungsges. mbH,2025-09-22,Dresden,,0,['Vollzeit'],[],"['Entgeltabrechnung', 'datev']",[],[],"['Abwicklung', 'Beratung']",['Deutsch'],[],['Ofice Work'],"ALLTAX Steuerberatungsges. mbH * Dresden * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Ihre Aufgaben - Selbständige Durchführung der Entgeltabrechnung für unsere Mandanten mit DATEV-LODAS comfort, - Bearbeitung des Melde- und Bescheinigungswesens, - Eigenständige Abwicklung und Korrespondenz mit Krankenkassen, Finanzämtern und sonstigen Behörden, - Vorbereitung und Betreuung von Betriebsprüfungen für Finanzamt, Deutsche Rentenversicherung, Berufsgenossenschaft, Agentur für Arbeit, etc., - Beratung unserer Mandanten in Entgelt-Fragen, - Erstellung von Statistiken und Ermittlung betriebswirtschaftlicher Kennzahlen. Ihr Profil- Erfolgreich abgeschlossene kaufmännische Ausbildung; vorzugsweise als Steuerfachangestellte (m/w/d) o.ä, auch Umschulungsinteressenten - Berufserfahrung in der Abrechnung unterschiedlicher Entgeltformen,"
12538755,https://www.stepstone.de/jobs--Personalreferentinm-w-d-Oberostendorf-Reico-Partner-Vertriebs-GmbH--12538755-inline.html?rltr=1781_6_25_seorl_m_0_0_0_0_1_0,Personalreferent*in(m/w/d),Reico & Partner Vertriebs GmbH,2025-09-09,Oberostendorf,,0,['Vollzeit'],[],[],[],[],[],[],[],['Ofice Work'],"Reico & Partner Vertriebs GmbH * Oberostendorf * Feste Anstellung * Vollzeit - Schnelle Bewerbung - Die Reico & Partner Vertriebs GmbH ist ein Familienunternehmen aus dem Allgäu (Bayern), das sich auf den Direktvertrieb von artgerechter Tiernahrung und Nahrungsergänzung für Mensch und Tier spezialisiert hat. An unserem Firmensitz in Oberostendorf im Allgäu suchen wir zur Sicherstellung unseres Wachstums und zur erfolgreichen Zukunftssicherung des Unternehmens zum nächstmöglichen Zeitpunkt die Führungskraft die HR aktiv gestaltet… Ihre Aufgaben * Sie sind zentraler Ansprechpartner für die bzw. und für Führungskräfte und Kollegen in allen personalrelevanten Fragestellungen. * Sie begleiten unsere Mitarbeitenden über die gesamte Dauer im Unternehmen, führen Mitarbeitergespräche, sind erster Ansprechpartner und stimmen sich eng mit den jeweiligen ab."
12797023,https://www.stepstone.de/jobs--Lohn-und-Gehaltsbuchhalter-in-m-w-d-Kassel-Marketplace-Hub--12797023-inline.html?rltr=1782_7_25_seorl_m_0_0_0_0_0_0,Lohn- und Gehaltsbuchhalter/-in (m/w/d),sedilog GmbH,2025-09-22,Kassel,,0,['Vollzeit'],[],[],[],['Logistik'],['Gehaltsabrechnung'],['Deutsch'],[],['Ofice Work'],"sedilog GmbH * Kassel * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Die sedilog GmbH ist ein junges, dynamisches, modernes, expandierendes Logistikunternehmen mit ca. 200 Mitarbeitern an verschiedenen Standorten Deutschlands. Unser Portfolio umfasst die logistische Herausforderung im Bereich der Möbel- und Küchenlieferung sowie dessen Montagen und das 3D-Aufmaß. Ihre Aufgaben * Bearbeitung und Erstellung der Lohn- und Gehaltsabrechnung unter Einhaltung der aktuellen steuer- und sozialversicherungsrechtlichen Bestimmungen * Ansprechpartner in allen abrechnungsrelevanten und lohnsteuerrechtlichen sowie sozialversicherungsrechtlichen Fragen * Kontenabstimmung und Erstellung von Rückstellungen für den Monatsabschluss * Termingerechte monatliche Erstellung von Meldungen der Abrechnungsdaten an externe Stellen, zu denen das Unternehmen verpflichtet ist"
12792438,https://www.stepstone.de/jobs--Lohn-und-Gehaltsbuchhalter-m-w-d-Andernach-Marketplace-Hub--12792438-inline.html?rltr=1783_8_25_seorl_m_0_0_0_0_1_0,Lohn- und Gehaltsbuchhalter (m/w/d),"Dr. Haymann & Partner GbR Wolfram Haymann, Kohns, Paulus",2025-09-22,Andernach,,2,"['Vollzeit', 'Teilzeit']",['Zusammenarbeit'],[],[],[],[],[],[],['Home Work'],"Dr. Haymann & Partner GbR Wolfram Haymann, Kohns, Paulus * Andernach * Feste Anstellung * Homeoffice möglich, Teilzeit, Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Beschreibung - Dr. Haymann & Partner – ist eine moderne, überregional tätige Steuerkanzlei mit unendlichen Möglichkeiten. Hierbei legen die rund 20 Mitarbeiter (m/w/d) den größten Wert auf die kollegiale Zusammenarbeit untereinander und die kompetente und herzliche Betreuung der Mandanten (m/w/d). Der familiäre Umgang miteinander hat im gesamten Unternehmen einen sehr hohen Stellenwert. Die Kanzlei mit ergonomischen Arbeitsplätzen und modernen Büroräumlichkeiten sowie erstklassiger IT-Ausstattung befindet sich in Andernach und lässt keine Wünsche offen. Zur Verstärkung unseres Teams suchen wir ab sofort oder nach Vereinbarung Lohn- und Gehaltsbuchhalter (m/w/d) in Voll- oder Teilzeit. De"
